region,year,month,IBMR,sal_base_median,sal_base_l95,sal_base_u95,sal_AltStatusQuo_median,sal_AltStatusQuo_l95,sal_AltStatusQuo_u95
NW Suisun,2016,11,other,1,1,1,0.8064398242726872,0.5730771009285419,1.1197399186531471
NW Suisun,2016,11,pdiapfor,1,1,1,0.7418646529110049,0.3927105670983308,1.282531241310063
NW Suisun,2016,12,acartela,1,1,1,3.519589013377955,1.5082185261027883,7.8024463061116425
NW Suisun,2016,12,allcopnaup,1,1,1,2.5923658054038006,0.80941158287344,9.228952902552438
NW Suisun,2016,12,daphnia,1,1,1,Inf,19.08867406987865,Inf
NW Suisun,2016,12,eurytem,1,1,1,0.7520588540560125,0.3135142492396241,1.7077724160089263
NW Suisun,2016,12,limno,1,1,1,0.16513801701235375,0.06735853055511043,0.40660223169258314
NW Suisun,2016,12,mysid,1,1,1,5.028089110100498,2.1180276605702573,12.858054172014203
NW Suisun,2016,12,othcalad,1,1,1,0.02648864354139077,0.010567643388414634,0.05597252658410018
NW Suisun,2016,12,othcaljuv,1,1,1,0.9598141188138116,0.5816036938967896,1.589150990388571
NW Suisun,2016,12,othclad,1,1,1,36.56895909861927,13.457394687828105,Inf
NW Suisun,2016,12,othcyc,1,1,1,1.9281611562232364,1.1894178762890975,3.0665593022919384
NW Suisun,2016,12,other,1,1,1,1.069439950791641,0.5475729506724148,1.917597360125869
NW Suisun,2016,12,pdiapfor,1,1,1,1.2709903548227461,0.6378392967027111,2.6161150273909364
NW Suisun,2017,1,acartela,1,1,1,1.7609861034325065,1.3947704575454096,9.282905014038729
NW Suisun,2017,1,allcopnaup,1,1,1,1.0197231376625209,0.9004392145946558,1.1744327589184018
NW Suisun,2017,1,daphnia,1,1,1,0.7282701342319766,0.6605580865728135,0.8081153995989964
NW Suisun,2017,1,eurytem,1,1,1,1.6703089836753757,1.28926989626958,3.145669270903542
NW Suisun,2017,1,limno,1,1,1,2.322931612147137,1.7665862811027646,5.594518797019795
NW Suisun,2017,1,mysid,1,1,1,1.0043229018150104,0.9078876764931142,1.1120486382580768
NW Suisun,2017,1,othcalad,1,1,1,1.0469718260978833,0.9113474313931501,1.254219582632371
NW Suisun,2017,1,othcaljuv,1,1,1,1.1321620422828103,1.021811652475654,1.2591500146937247
NW Suisun,2017,1,othclad,1,1,1,0.7463001388158674,0.6779097697313111,0.8261686843404152
NW Suisun,2017,1,othcyc,1,1,1,0.9836896804803672,0.9635024428954769,1.0043712441907062
NW Suisun,2017,1,other,1,1,1,0.9976847565732139,0.9619801639933865,1.0322117985257138
NW Suisun,2017,1,pdiapfor,1,1,1,1.0920392577434277,0.9934794927511637,1.2303739098035964
NW Suisun,2017,2,acartela,1,1,1,1.3298725374935283,1.1396948788403534,Inf
NW Suisun,2017,2,allcopnaup,1,1,1,1.0058306792228806,0.9747932435332318,1.0422080947820627
NW Suisun,2017,2,daphnia,1,1,1,0.8777113524061357,0.8575928189807996,0.8987851949372374
NW Suisun,2017,2,eurytem,1,1,1,1.1002187821917766,1.0585889533724997,1.143914211785596
NW Suisun,2017,2,limno,1,1,1,1.3565664160075168,1.2405956576636743,1.6529795827415592
NW Suisun,2017,2,mysid,1,1,1,1.0128730281693474,0.982867191425677,1.0460834309635796
NW Suisun,2017,2,othcalad,1,1,1,1.0205797413917481,0.987582938096243,1.0592037774249947
NW Suisun,2017,2,othcaljuv,1,1,1,1.0489458480314218,1.0214376913144885,1.0768012920365295
NW Suisun,2017,2,othclad,1,1,1,0.8787811725168885,0.8585038176025269,0.9010104046385622
NW Suisun,2017,2,othcyc,1,1,1,1.0017313580639047,0.9955754432232733,1.0083012069404298
NW Suisun,2017,2,other,1,1,1,0.9970415390712903,0.9878198772128051,1.0068574270304396
NW Suisun,2017,2,pdiapfor,1,1,1,1.0374244351747925,1.0022872766531592,1.1103928289445568
NW Suisun,2017,3,acartela,1,1,1,1.346312578891803,1.1254103340277486,Inf
NW Suisun,2017,3,allcopnaup,1,1,1,0.9962195494653165,0.9634322909324033,1.0295024887716018
NW Suisun,2017,3,daphnia,1,1,1,0.8722958884700918,0.8560036166187038,0.8892495542481802
NW Suisun,2017,3,eurytem,1,1,1,1.064737446113566,1.0364428483420534,1.0948209147017576
NW Suisun,2017,3,limno,1,1,1,1.2946377539406453,1.2119011241559192,1.405366587788483
NW Suisun,2017,3,mysid,1,1,1,1.0169280544202748,0.9852715637001119,1.0561690131159254
NW Suisun,2017,3,othcalad,1,1,1,1.0180123764835014,0.993854175800244,1.0443215514693893
NW Suisun,2017,3,othcaljuv,1,1,1,1.0366128304497755,1.0156206191721102,1.0573190259406116
NW Suisun,2017,3,othclad,1,1,1,0.8561625968713404,0.8395329639950603,0.8724247492596647
NW Suisun,2017,3,othcyc,1,1,1,1.0087489221388757,1.000350823383129,1.0167912803915111
NW Suisun,2017,3,other,1,1,1,0.9964436786051918,0.9847656301812645,1.008237623537518
NW Suisun,2017,3,pdiapfor,1,1,1,1.0274581001279168,0.9931854329173398,1.085087037199996
NW Suisun,2017,4,acartela,1,1,1,1.3917021257068602,1.1356532392181347,Inf
NW Suisun,2017,4,allcopnaup,1,1,1,0.9551695779965904,0.8968421737030984,1.0176959191034973
NW Suisun,2017,4,daphnia,1,1,1,0.768634141862104,0.7396797863997465,0.8011364535753331
NW Suisun,2017,4,eurytem,1,1,1,1.0336758351857114,0.9821441356529235,1.090552123408274
NW Suisun,2017,4,limno,1,1,1,1.5526302609764238,1.4016511313322004,1.7306443351613605
NW Suisun,2017,4,mysid,1,1,1,1.025303721237862,0.9642800024035367,1.090532141691638
NW Suisun,2017,4,othcalad,1,1,1,1.031072083238247,0.9870119128011273,1.0774698644514598
NW Suisun,2017,4,othcaljuv,1,1,1,1.0177418183591045,0.9819674940556127,1.0570152337116816
NW Suisun,2017,4,othclad,1,1,1,0.7160330309792204,0.6924424510626378,0.7405825651043824
NW Suisun,2017,4,othcyc,1,1,1,1.0226167310901577,1.007329721986835,1.037927410779607
NW Suisun,2017,4,other,1,1,1,0.9986401400735885,0.9756892237738951,1.0201972701469186
NW Suisun,2017,4,pdiapfor,1,1,1,0.9994926648551421,0.9605410969641885,1.0419699998549172
NW Suisun,2017,5,acartela,1,1,1,1.3120401189547788,1.1387589891002365,2.9922880885635648
NW Suisun,2017,5,allcopnaup,1,1,1,0.8382883229965932,0.7413122751829818,0.9475847501044324
NW Suisun,2017,5,daphnia,1,1,1,0.6249162522316449,0.5864157250416562,0.6637069249782088
NW Suisun,2017,5,eurytem,1,1,1,0.8569628729223219,0.785706810017615,0.9338995359636235
NW Suisun,2017,5,limno,1,1,1,2.1826096263920824,1.8098845144898754,2.6166928319790714
NW Suisun,2017,5,mysid,1,1,1,1.0130530088422947,0.9058663468079509,1.134834499835831
NW Suisun,2017,5,othcalad,1,1,1,1.065062446046952,0.9859243450452472,1.144495342006836
NW Suisun,2017,5,othcaljuv,1,1,1,0.907854085650138,0.8589593533060538,0.967893743981985
NW Suisun,2017,5,othclad,1,1,1,0.5430638794013081,0.5144958166703506,0.5761340127201109
NW Suisun,2017,5,othcyc,1,1,1,1.0391704429979733,1.0125741551708045,1.0683542932438892
NW Suisun,2017,5,other,1,1,1,1.0152316085240947,0.9727696849380277,1.05528014992908
NW Suisun,2017,5,pdiapfor,1,1,1,0.9338294010001575,0.8772708998232227,0.9972957996764412
NW Suisun,2017,6,acartela,1,1,1,1,1,1
NW Suisun,2017,6,allcopnaup,1,1,1,1,1,1
NW Suisun,2017,6,daphnia,1,1,1,1,1,1
NW Suisun,2017,6,eurytem,1,1,1,1,1,1
NW Suisun,2017,6,limno,1,1,1,1,1,1
NW Suisun,2017,6,mysid,1,1,1,1,1,1
NW Suisun,2017,6,othcalad,1,1,1,1,1,1
NW Suisun,2017,6,othcaljuv,1,1,1,1,1,1
NW Suisun,2017,6,othclad,1,1,1,1,1,1
NW Suisun,2017,6,othcyc,1,1,1,1,1,1
NW Suisun,2017,6,other,1,1,1,1,1,1
NW Suisun,2017,6,pdiapfor,1,1,1,1,1,1
NW Suisun,2017,7,acartela,1,1,1,1.0434757902343772,0.959695671229522,1.1311174818155505
NW Suisun,2017,7,allcopnaup,1,1,1,0.7594058246592923,0.6752793138163653,0.8538424338632752
NW Suisun,2017,7,daphnia,1,1,1,1.5342035033660912,0,Inf
NW Suisun,2017,7,eurytem,1,1,1,0.5537991180065942,0,0.8379957663573318
NW Suisun,2017,7,limno,1,1,1,1.0093965292088547,0.8697713765785022,1.1702778273472332
NW Suisun,2017,7,mysid,1,1,1,0.8731462411752371,0.7962135534704081,0.9621818847001301
NW Suisun,2017,7,othcalad,1,1,1,1.0489087902965513,0.9770970109036332,1.1225116716329049
NW Suisun,2017,7,othcaljuv,1,1,1,0.9981554017562239,0.9429380808187123,1.0511216135070887
NW Suisun,2017,7,othclad,1,1,1,0.6876750201650927,0,0.8916929665406377
NW Suisun,2017,7,othcyc,1,1,1,1.0325845465720949,1.0012700568657145,1.0622239806216978
NW Suisun,2017,7,other,1,1,1,1.0319405277974065,0.9917142315668069,1.0740214607150178
NW Suisun,2017,7,pdiapfor,1,1,1,0.7711753189160598,0.7291138838322403,0.8121901161303807
NW Suisun,2017,8,acartela,1,1,1,0.6957949471526296,0.5134785911836274,0.9248690131615849
NW Suisun,2017,8,allcopnaup,1,1,1,0.5116644778190574,0,1.0950017703328738
NW Suisun,2017,8,daphnia,1,1,1,Inf,0.8679699139446708,Inf
NW Suisun,2017,8,eurytem,1,1,1,0,0,0.9878474942144155
NW Suisun,2017,8,limno,1,1,1,0.9491085265297889,0.5873944724569775,1.4284151974554065
NW Suisun,2017,8,mysid,1,1,1,0.5460074201772054,0.37966771287680573,0.7693913226087412
NW Suisun,2017,8,othcalad,1,1,1,2.0000665979850023,1.5798982998073825,2.479133077101088
NW Suisun,2017,8,othcaljuv,1,1,1,1.6455823681155373,1.3575534054432519,1.9724416029301102
NW Suisun,2017,8,othclad,1,1,1,Inf,1.114536360173117,Inf
NW Suisun,2017,8,othcyc,1,1,1,1.1402726411073114,1.0030387766583726,1.2847897286199128
NW Suisun,2017,8,other,1,1,1,0.9840379596664623,0.8239308055857608,1.1686414982366775
NW Suisun,2017,8,pdiapfor,1,1,1,0.5064389679039322,0.4081030837836763,0.6194260264143183
NW Suisun,2017,9,acartela,1,1,1,0.9673465012391177,0.927562938561241,1.0112425533902514
NW Suisun,2017,9,allcopnaup,1,1,1,0.9094472929973285,0.7327669672141264,0.9895866051567975
NW Suisun,2017,9,daphnia,1,1,1,1.3326707291195001,0.8440261048220922,Inf
NW Suisun,2017,9,eurytem,1,1,1,0.9439999723062378,0.6954433023274587,1.091079863955424
NW Suisun,2017,9,limno,1,1,1,0.9546896689845281,0.8990287832932995,1.0207793703517158
NW Suisun,2017,9,mysid,1,1,1,0.9487609320252824,0.8939014406759717,1.004443001760988
NW Suisun,2017,9,othcalad,1,1,1,1.1748591701065296,1.1307445382585117,1.218151343434274
NW Suisun,2017,9,othcaljuv,1,1,1,1.107414687493602,1.07627029261892,1.1402061046061633
NW Suisun,2017,9,othclad,1,1,1,1.3507491117720607,0.8047176226418067,Inf
NW Suisun,2017,9,othcyc,1,1,1,1.0138803617867702,0.995842178066969,1.0321741442476589
NW Suisun,2017,9,other,1,1,1,0.9880797910868837,0.9630669047353125,1.0162977372511268
NW Suisun,2017,9,pdiapfor,1,1,1,0.9437108771161455,0.9110911392459481,0.974746738641545
NW Suisun,2017,10,acartela,1,1,1,0.6345874139827222,0.4714745702143789,0.8535183458902994
NW Suisun,2017,10,allcopnaup,1,1,1,0.6276988290751765,0.33398892988753365,1.0315472879245853
NW Suisun,2017,10,daphnia,1,1,1,1.9177869176939082,0,Inf
NW Suisun,2017,10,eurytem,1,1,1,0.8127481238424774,0.4721893221978671,1.3544813470345427
NW Suisun,2017,10,limno,1,1,1,0.6780452742047098,0.4361486838729586,1.109532048640895
NW Suisun,2017,10,mysid,1,1,1,0.7074568291004983,0.4803097017563136,1.0291565528936304
NW Suisun,2017,10,othcalad,1,1,1,3.3387987132188854,2.584357655874729,4.393814823333098
NW Suisun,2017,10,othcaljuv,1,1,1,1.6823626751842657,1.3957751746666607,2.0781770217383517
NW Suisun,2017,10,othclad,1,1,1,0.4542974779538179,0,Inf
NW Suisun,2017,10,othcyc,1,1,1,1.0079880268155081,0.9041087678944871,1.112037918363498
NW Suisun,2017,10,other,1,1,1,0.9160695757561212,0.7878950599514942,1.0813023050899635
NW Suisun,2017,10,pdiapfor,1,1,1,0.7596845245549739,0.6094549223711117,0.9303812687814389
NW Suisun,2017,11,acartela,1,1,1,2.210664918476395,1.4504793386676074,3.394695888589894
NW Suisun,2017,11,allcopnaup,1,1,1,1.570471757305572,0.7392873692322399,3.36445264363596
NW Suisun,2017,11,daphnia,1,1,1,3.0441301457416245,0,Inf
NW Suisun,2017,11,eurytem,1,1,1,1.1700793020457998,0.6615478816685697,1.9138227503163565
NW Suisun,2017,11,limno,1,1,1,1.7976850384184717,1.0328746226252397,3.0773998543748817
NW Suisun,2017,11,mysid,1,1,1,1.595793511893053,1.0644355988263494,2.482893004456058
NW Suisun,2017,11,othcalad,1,1,1,0.10567809279226968,0.07042962202089662,0.1537147376301437
NW Suisun,2017,11,othcaljuv,1,1,1,0.47017300664414263,0.35744474375984986,0.631858225925003
NW Suisun,2017,11,othclad,1,1,1,0.7885516548976931,0,Inf
NW Suisun,2017,11,othcyc,1,1,1,1.1787536188562941,1.0226483299257487,1.3640742043272247
NW Suisun,2017,11,other,1,1,1,1.1201002914474396,0.9061789246635152,1.3800903430159641
NW Suisun,2017,11,pdiapfor,1,1,1,1.497039383862184,1.0684112101027108,2.125518176613975
NW Suisun,2017,12,acartela,1,1,1,0.9459192739570488,0.8968724976701793,1.0007544058338658
NW Suisun,2017,12,allcopnaup,1,1,1,0.9796252641413234,0.8907820669591261,1.0607668308008917
NW Suisun,2017,12,daphnia,1,1,1,1.0330755030189342,0.3120887607715891,Inf
NW Suisun,2017,12,eurytem,1,1,1,1.0476499420334586,0.9933724948235229,1.107670569601118
NW Suisun,2017,12,limno,1,1,1,0.9929495731769784,0.9331730386331494,1.0581776130503064
NW Suisun,2017,12,mysid,1,1,1,1.0025962387323266,0.9375256197623614,1.0780885919891927
NW Suisun,2017,12,othcalad,1,1,1,1.1795541938422787,1.1267515819981255,1.2338076720212405
NW Suisun,2017,12,othcaljuv,1,1,1,1.1005958187381726,1.0611122003523827,1.1380980306464146
NW Suisun,2017,12,othclad,1,1,1,1.0398726273182168,0.8080623453170851,1.6645431193240818
NW Suisun,2017,12,othcyc,1,1,1,0.9784561399315816,0.96191575936858,0.9968648505408879
NW Suisun,2017,12,other,1,1,1,0.9919322598225538,0.9659269375332449,1.018753828233516
NW Suisun,2017,12,pdiapfor,1,1,1,0.9613061212780218,0.9228814107695804,1.0022389760624368
NW Suisun,2018,1,acartela,1,1,1,3.5279353862447587,1.8694805264386822,6.616500054344607
NW Suisun,2018,1,allcopnaup,1,1,1,1.7185711255467577,0.8080108970915967,3.899699487208912
NW Suisun,2018,1,daphnia,1,1,1,37.8722065559494,0.4466275382226477,Inf
NW Suisun,2018,1,eurytem,1,1,1,1.765276471495393,0.9143723740953027,3.143826120526997
NW Suisun,2018,1,limno,1,1,1,1.7319061876691777,0.8990560551791694,3.5129618575091515
NW Suisun,2018,1,mysid,1,1,1,2.0616938645206297,1.1336829860002042,4.139119804017068
NW Suisun,2018,1,othcalad,1,1,1,0.081537645035016107,0.04565325908608645,0.1374284767394136
NW Suisun,2018,1,othcaljuv,1,1,1,0.5066670336999404,0.34925508184855114,0.7558231092528267
NW Suisun,2018,1,othclad,1,1,1,2.1089970649341767,0.4344890542528312,Inf
NW Suisun,2018,1,othcyc,1,1,1,1.2475597615079956,1.0197802237820595,1.5017325109097588
NW Suisun,2018,1,other,1,1,1,1.0289594922786462,0.7758907428130073,1.3302852380269081
NW Suisun,2018,1,pdiapfor,1,1,1,1.3332146247798415,0.7932790662753801,2.1420314662484943
NW Suisun,2018,2,acartela,1,1,1,0.8370980620334376,0.7719069590888538,0.8982117575995775
NW Suisun,2018,2,allcopnaup,1,1,1,0.9368639038002313,0.8782654453593388,0.9968405338439198
NW Suisun,2018,2,daphnia,1,1,1,0.8437263908852504,0.5209570774889439,0.9507852935336307
NW Suisun,2018,2,eurytem,1,1,1,0.8338557625478374,0.7776501085369336,0.8856688991636146
NW Suisun,2018,2,limno,1,1,1,0.9359230623708916,0.8566543826980335,1.0204334083825415
NW Suisun,2018,2,mysid,1,1,1,0.94964546577279485,0.8970529960488592,1.0055656778627982
NW Suisun,2018,2,othcalad,1,1,1,1.0669824964832533,1.0083118493065408,1.126744274797265
NW Suisun,2018,2,othcaljuv,1,1,1,0.9171936416580722,0.8764366633649944,0.9581884483022275
NW Suisun,2018,2,othclad,1,1,1,0.953520603902541,0.7967609204243041,1.0672294002920064
NW Suisun,2018,2,othcyc,1,1,1,1.003673550883523,0.9865698487741345,1.0212787206659975
NW Suisun,2018,2,other,1,1,1,0.9978691033859196,0.9756741505944051,1.018965529284838
NW Suisun,2018,2,pdiapfor,1,1,1,1.0240857491405277,0.9822731000383518,1.0709420780761298
NW Suisun,2018,3,acartela,1,1,1,0.17125431924761267,0,0.31027682409292734
NW Suisun,2018,3,allcopnaup,1,1,1,1.5830291337507694,0.8207837214628619,3.1769809852649677
NW Suisun,2018,3,daphnia,1,1,1,37.58571368783397,25.295337090591136,63.65084538793744
NW Suisun,2018,3,eurytem,1,1,1,0.6078864442003655,0.42596506027610426,0.8825890669264692
NW Suisun,2018,3,limno,1,1,1,0.017238957657539657,0.009191523372759955,0.03447219624019083
NW Suisun,2018,3,mysid,1,1,1,0.7239835519333511,0.32921157666208856,1.5612990634565673
NW Suisun,2018,3,othcalad,1,1,1,0.6385013046279026,0.45276182766304124,0.8973117262688497
NW Suisun,2018,3,othcaljuv,1,1,1,0.7421395058297846,0.5657612956686001,0.9762860932057147
NW Suisun,2018,3,othclad,1,1,1,52.24330489382412,31.62206984176999,130.6623208101621
NW Suisun,2018,3,othcyc,1,1,1,0.7537550946365354,0.5914347361234823,0.9737637695345807
NW Suisun,2018,3,other,1,1,1,1.0936386951121466,0.780105677303002,1.5440741193041294
NW Suisun,2018,3,pdiapfor,1,1,1,0.5598418191828847,0.3207835809724556,0.9226983766521578
NW Suisun,2018,4,acartela,1,1,1,0.8256583726219049,0.34498910402776073,0.9032438212869434
NW Suisun,2018,4,allcopnaup,1,1,1,1.0497526444920329,0.9908389054392969,1.1128341249236509
NW Suisun,2018,4,daphnia,1,1,1,1.2890526689525346,1.241108388839727,1.335928648442589
NW Suisun,2018,4,eurytem,1,1,1,0.977253927359422,0.9327762955488046,1.0212709881077162
NW Suisun,2018,4,limno,1,1,1,0.6873964380122892,0.6380312314160823,0.742258709261674
NW Suisun,2018,4,mysid,1,1,1,0.9773768956679499,0.922340022290138,1.0357818520579
NW Suisun,2018,4,othcalad,1,1,1,0.9708504916382819,0.9343508000436709,1.009773256706733
NW Suisun,2018,4,othcaljuv,1,1,1,0.9865085272057486,0.9536959948806704,1.0176661201928239
NW Suisun,2018,4,othclad,1,1,1,1.3758254234637852,1.332776475484651,1.4215503816697406
NW Suisun,2018,4,othcyc,1,1,1,0.9779461620968639,0.9637792581591705,0.992443948549212
NW Suisun,2018,4,other,1,1,1,1.0010232981572957,0.9805975031016219,1.02365062449539
NW Suisun,2018,4,pdiapfor,1,1,1,1.0019107227126183,0.9656701506020947,1.038579682043195
NW Suisun,2018,5,acartela,1,1,1,1.0700018530183222,0.7556933834615703,1.5081016701641652
NW Suisun,2018,5,allcopnaup,1,1,1,3.0072762838272356,1.8561931055571028,4.828332301862949
NW Suisun,2018,5,daphnia,1,1,1,4.70753597266525,2.487898596342106,Inf
NW Suisun,2018,5,eurytem,1,1,1,3.4132573744979138,2.598326847836882,4.517339131157737
NW Suisun,2018,5,limno,1,1,1,0.6699560409968804,0.37854638461833195,1.1676997210132256
NW Suisun,2018,5,mysid,1,1,1,1.2135124467269953,0.8467314916090491,1.714525791528528
NW Suisun,2018,5,othcalad,1,1,1,0.8480662412573919,0.6676981027000213,1.0890884401286092
NW Suisun,2018,5,othcaljuv,1,1,1,1.3566354505737652,1.1105235233729451,1.661271227933808
NW Suisun,2018,5,othclad,1,1,1,3.664977434544258,2.085438970082791,28.60569130057592
NW Suisun,2018,5,othcyc,1,1,1,0.8097643980693054,0.7150307067751891,0.9298693215628339
NW Suisun,2018,5,other,1,1,1,0.8891482242206052,0.7544545272412324,1.045004859975878
NW Suisun,2018,5,pdiapfor,1,1,1,1.8818901067271778,1.5550121592155937,2.295288599313948
NW Suisun,2018,6,acartela,1,1,1,0.8568380419701205,0.7938722876057182,0.9304695168974884
NW Suisun,2018,6,allcopnaup,1,1,1,0.8967638860891373,0.6220066384390323,1.0758337507038627
NW Suisun,2018,6,daphnia,1,1,1,1.0014705239055877,0.5574966316599093,3.1017300544433635
NW Suisun,2018,6,eurytem,1,1,1,0.8469454367730151,0,1.2821082432176756
NW Suisun,2018,6,limno,1,1,1,1.0494564034675529,0.9162830825720474,1.1915886777788232
NW Suisun,2018,6,mysid,1,1,1,0.8396688038102929,0.7603720021587881,0.927408042943765
NW Suisun,2018,6,othcalad,1,1,1,1.0303910502701585,0.9669290467123706,1.0950093333994053
NW Suisun,2018,6,othcaljuv,1,1,1,1.0753732834777985,1.0255775520743582,1.1216300592499784
NW Suisun,2018,6,othclad,1,1,1,0.9492788304250139,0.7743133547339164,1.103213005608239
NW Suisun,2018,6,othcyc,1,1,1,1.0302830665647023,0.9964592668451994,1.0656500049102353
NW Suisun,2018,6,other,1,1,1,1.0330873748679028,0.9885743657221284,1.077612767695654
NW Suisun,2018,6,pdiapfor,1,1,1,0.823070131277574,0.7828059390894753,0.871044415910653
NW Suisun,2018,7,acartela,1,1,1,0.8742273392255118,0.820380105841668,0.9326381921178416
NW Suisun,2018,7,allcopnaup,1,1,1,0.9522967576622401,0.5568146097076978,1.1470722494044228
NW Suisun,2018,7,daphnia,1,1,1,1.0379279932882364,0.47610215853312504,Inf
NW Suisun,2018,7,eurytem,1,1,1,1.2508287747624272,0.0014651743627419646,Inf
NW Suisun,2018,7,limno,1,1,1,1.0515133220013508,0.9371451518968433,1.1786822938417016
NW Suisun,2018,7,mysid,1,1,1,0.8590491220674045,0.7844716608074109,0.9413918195038906
NW Suisun,2018,7,othcalad,1,1,1,1.042477767128926,0.9894869709111063,1.098572546752165
NW Suisun,2018,7,othcaljuv,1,1,1,1.0531431424683189,1.0073432796740782,1.0945386717048924
NW Suisun,2018,7,othclad,1,1,1,1.019884795359403,0.6441111346030072,1.5241694567640776
NW Suisun,2018,7,othcyc,1,1,1,1.0215779488165362,0.9957835556748573,1.0483138186709966
NW Suisun,2018,7,other,1,1,1,1.0140550738428311,0.9758473670736452,1.0508551816512777
NW Suisun,2018,7,pdiapfor,1,1,1,0.8612765757199772,0.8236810434714511,0.899410067636341
NW Suisun,2018,8,acartela,1,1,1,0.6651683218503919,0.5292817988586567,0.8351973044127408
NW Suisun,2018,8,allcopnaup,1,1,1,0.8590628328630221,0,2.228809877159089
NW Suisun,2018,8,daphnia,1,1,1,1.639080435570244,0,Inf
NW Suisun,2018,8,eurytem,1,1,1,0,0,Inf
NW Suisun,2018,8,limno,1,1,1,1.0749475230822827,0.7362352173126214,1.5222250426473056
NW Suisun,2018,8,mysid,1,1,1,0.6098972259135329,0.4232270022230753,0.8702800481134828
NW Suisun,2018,8,othcalad,1,1,1,1.4115424547142899,1.1659882030338085,1.6873663307141102
NW Suisun,2018,8,othcaljuv,1,1,1,1.0967600724221924,0.9526848790131348,1.277330190996
NW Suisun,2018,8,othclad,1,1,1,2.41383016881526,0.9766283182232544,Inf
NW Suisun,2018,8,othcyc,1,1,1,1.0948427072554012,0.9945898832609976,1.204716315924077
NW Suisun,2018,8,other,1,1,1,0.9579070563802634,0.8289926855431454,1.1006052376461102
NW Suisun,2018,8,pdiapfor,1,1,1,0.7058648407520809,0.600649087080206,0.8301253906745504
NW Suisun,2018,9,acartela,1,1,1,0.604644114357259,0.40709124887402415,0.8940091391664207
NW Suisun,2018,9,allcopnaup,1,1,1,0.795981905845188,0,15.344427603496356
NW Suisun,2018,9,daphnia,1,1,1,2.910058212077814,0,Inf
NW Suisun,2018,9,eurytem,1,1,1,0,0,1.3259787134695482
NW Suisun,2018,9,limno,1,1,1,0.8509465508408178,0.4968854606157137,1.4714004394170959
NW Suisun,2018,9,mysid,1,1,1,0.6372584651268948,0.33996288900660626,1.1089364839654516
NW Suisun,2018,9,othcalad,1,1,1,2.0715553605460855,1.53252292064141,2.856331464835079
NW Suisun,2018,9,othcaljuv,1,1,1,1.0476682983175154,0.814941910986207,1.3538834566215403
NW Suisun,2018,9,othclad,1,1,1,4.383629336345939,1.1601767275173982,Inf
NW Suisun,2018,9,othcyc,1,1,1,1.1272007682297438,0.930735667096986,1.3610185117954268
NW Suisun,2018,9,other,1,1,1,0.7993796402214364,0.599607979684326,1.0791436415374491
NW Suisun,2018,9,pdiapfor,1,1,1,0.7533001359948868,0.5293128191954263,1.0715201235617322
NW Suisun,2018,10,acartela,1,1,1,0.6335510541005257,0.43229992978720755,0.8891332749996343
NW Suisun,2018,10,allcopnaup,1,1,1,1.0512602853452906,0,4.623197202022474
NW Suisun,2018,10,daphnia,1,1,1,1.3254892382270416,0,Inf
NW Suisun,2018,10,eurytem,1,1,1,1.034457031223453,0.3516606259574557,2.4065698799449984
NW Suisun,2018,10,limno,1,1,1,0.8320565167319697,0.505255364350313,1.4454927854692485
NW Suisun,2018,10,mysid,1,1,1,0.9916868805676142,0.5724187624237432,1.6266933014074696
NW Suisun,2018,10,othcalad,1,1,1,1.3261304266442266,0.979104801488163,1.8257516960477151
NW Suisun,2018,10,othcaljuv,1,1,1,0.9672339925440526,0.7577140276303372,1.2212160312809972
NW Suisun,2018,10,othclad,1,1,1,1.174840400072834,0.35951216775574,7.341863511162192
NW Suisun,2018,10,othcyc,1,1,1,0.9953475689639582,0.8649747160537935,1.1452589869203609
NW Suisun,2018,10,other,1,1,1,0.8175439933389279,0.6543707812989181,1.032107693141554
NW Suisun,2018,10,pdiapfor,1,1,1,0.8475760840553446,0.5963606106313297,1.19874217260213
NW Suisun,2018,11,acartela,1,1,1,NA,NA,NA
NW Suisun,2018,11,allcopnaup,1,1,1,NA,NA,NA
NW Suisun,2018,11,daphnia,1,1,1,NA,NA,NA
NW Suisun,2018,11,eurytem,1,1,1,NA,NA,NA
NW Suisun,2018,11,limno,1,1,1,NA,NA,NA
NW Suisun,2018,11,mysid,1,1,1,NA,NA,NA
NW Suisun,2018,11,othcalad,1,1,1,NA,NA,NA
NW Suisun,2018,11,othcaljuv,1,1,1,NA,NA,NA
NW Suisun,2018,11,othclad,1,1,1,NA,NA,NA
NW Suisun,2018,11,othcyc,1,1,1,NA,NA,NA
NW Suisun,2018,11,other,1,1,1,NA,NA,NA
NW Suisun,2018,11,pdiapfor,1,1,1,NA,NA,NA
NW Suisun,2018,12,acartela,1,1,1,0.12580265088525316,0,0.9548649758680418
NW Suisun,2018,12,allcopnaup,1,1,1,0.8770174633071725,0,10.223386133002151
NW Suisun,2018,12,daphnia,1,1,1,10.46441876289261,0,Inf
NW Suisun,2018,12,eurytem,1,1,1,0.9742681979001041,0.0880827408634215,6.8014684666626355
NW Suisun,2018,12,limno,1,1,1,1.2088287106697742,0.11365643584995112,10.66865087837347
NW Suisun,2018,12,mysid,1,1,1,3.00361897770623,0.3916144204784343,26.82288212504473
NW Suisun,2018,12,othcalad,1,1,1,0.9752227040704387,0.21328019820009733,4.754816431677377
NW Suisun,2018,12,othcaljuv,1,1,1,1.4096439734407724,0.4123959568442127,4.981208012502492
