"Date","Shasta_storage","Oroville_storage","Folsom_storage","WY_type_SAC","RockSlough_chloride","JerseyPoint_EC","SWP_DeltaExport","CVP_DeltaExport","scenario","year","month"
1943-04-30,4552.1,3242.74005238796,900,1,24.1983855,202.73404,4569.64356777389,4600,"MaxWater_noSMSCG",1943,4
1943-05-31,4552.1,3408.08742914528,967,1,21.662961,205.0821,3217.99288198016,4548.85898513967,"MaxWater_noSMSCG",1943,5
1943-06-30,4369.90094950365,3425.19995117187,967,1,20.0335995,207.22458,2076.54616839014,3851.43742712015,"MaxWater_noSMSCG",1943,6
1943-07-31,3793.01557696119,2854.08929033065,788.631480781868,1,23.0496525,260.62198,6793.62349124772,3452.72789036692,"MaxWater_noSMSCG",1943,7
1943-08-31,3556.57464794043,2367.0341838556,758.03109287823,1,24.9064185,434.21536,7180,3417.65979496679,"MaxWater_noSMSCG",1943,8
1943-09-30,3330.69425207823,2240.57291148952,626.111199792418,1,51.874789,889.594,4645.36318823891,6483.44501700032,"MaxWater_noSMSCG",1943,9
1943-10-31,3164.96219792771,2041.94366608883,582.389631431601,1,125.2403839,1779.1312,6554.33064465373,4636.91136440507,"MaxWater_noSMSCG",1943,10
1943-11-30,3031.20371738434,1929.66082451454,523.830918806316,1,128.70159205,1629.0198,3537.21781569014,4733.42265895407,"MaxWater_noSMSCG",1943,11
1943-12-31,3046.16310257355,1926.17077558308,488.86536325056,1,142.7435335,1744.6443,2245.75287193827,2002.75432611101,"MaxWater_noSMSCG",1943,12
1944-01-31,3091.7493368589,1902.82004250839,458.509051532379,1,178.847989,1482.2892,2676.92905806472,4013.59543904985,"MaxWater_noSMSCG",1944,1
1944-02-29,3413.02297729276,1997.80642883267,531.138741636542,4,147.1168015,1436.2755,2505.18743849675,3754.9331014366,"MaxWater_noSMSCG",1944,2
1944-03-31,3753.52944301023,2252.20531509143,632.182238974145,4,110.016955,605.1129,2259.85800750248,3387.0621650194,"MaxWater_noSMSCG",1944,3
1944-04-30,3937.81998032658,2479.02352863393,709.658354526189,4,42.68150695,250.96733,1205.42558424635,1879.34579470613,"MaxWater_noSMSCG",1944,4
1944-05-31,3866.45510188151,2466.88214704742,728.66986952605,4,38.14141705,260.7753,1487.72714237473,2757.55630555344,"MaxWater_noSMSCG",1944,5
1944-06-30,3639.36739679957,2253.6385143037,706.066535707581,4,33.5965762,318.58264,1892.15112052623,2598.02613461331,"MaxWater_noSMSCG",1944,6
1944-07-31,3215.84542001978,1590.2522639394,597.254007690771,4,30.54714175,359.34485,7180,3091.81641274966,"MaxWater_noSMSCG",1944,7
1944-08-31,3036.1857715341,1279.15771849772,492.247644187408,4,58.15072555,1250.6652,2375.00900549756,2648.807011081,"MaxWater_noSMSCG",1944,8
1944-09-30,2847.3774109077,1255.63359738935,469.00162696773,4,147.794047,1667.7119,300,4455.05680879163,"MaxWater_noSMSCG",1944,9
1944-10-31,2668.80346640811,1059.3621885985,446.300379357653,4,167.7270895,1839.1935,2928.09446098874,3285.39827101712,"MaxWater_noSMSCG",1944,10
1944-11-30,2721.74345200192,1132.11904880481,556.564608139752,4,169.785958,1719.0233,4736.74287630958,4114.85999852524,"MaxWater_noSMSCG",1944,11
1944-12-31,3132.40364353401,1299.19602661413,567,4,155.88778195,1717.3534,2672.0383104676,4006.66541665847,"MaxWater_noSMSCG",1944,12
1945-01-31,3381.04528213249,1328.06017487976,567,4,148.040743,1001.06256,1974.10044865826,2959.35252494015,"MaxWater_noSMSCG",1945,1
1945-02-28,3779.67938182952,1963.56486059777,567,4,71.4291862,660.0489,4158.02281504889,4597.05022739473,"MaxWater_noSMSCG",1945,2
1945-03-31,4076.74908830186,2253.89298591941,730.886776273836,3,53.7359473,331.5545,3348.42167797528,4597.27515376568,"MaxWater_noSMSCG",1945,3
1945-04-30,4216.76580926313,2472.57598709295,818.294870928106,3,42.06416845,242.02745,2311.35519951763,4288.73563462787,"MaxWater_noSMSCG",1945,4
1945-05-31,4356.69287139868,2684.14356774263,967,3,31.44884755,237.35905,2368.98074859049,4007.10192170901,"MaxWater_noSMSCG",1945,5
1945-06-30,4142.45146664137,2504.81572531587,930.843403143024,3,27.513189,247.07419,2512.53808935611,2998.14633693259,"MaxWater_noSMSCG",1945,6
1945-07-31,3547.79252055727,1862.62228005569,707.32067786899,3,27.0238905,328.17477,7099.84597576949,3521.08484483155,"MaxWater_noSMSCG",1945,7
1945-08-31,3146.56893858123,1591.46046923624,521.273726907986,3,39.49773205,758.2417,4370.24118952379,4301.51890924797,"MaxWater_noSMSCG",1945,8
1945-09-30,2909.47108324887,1580.46619486414,493.822341844134,3,84.61697695,1201.8602,2371.07094205725,4600,"MaxWater_noSMSCG",1945,9
1945-10-31,2851.07552025781,1580.10968410467,484.372406366217,3,132.2813146,1686.7637,4499.62852626551,4598.14645322845,"MaxWater_noSMSCG",1945,10
1945-11-30,3023.33303312681,1622.64294363695,536.736074770726,3,149.6369995,1738.2826,4743.76180388543,3779.73353754566,"MaxWater_noSMSCG",1945,11
1945-12-31,3275.64652832729,2446.5002822843,566.999999999999,3,146.75292775,1750.4254,3895.69551182028,4598.607950957,"MaxWater_noSMSCG",1945,12
1946-01-31,3536.31552631614,2745.1214202719,567,3,70.0118413,462.3786,2864.43978137472,4294.86152401486,"MaxWater_noSMSCG",1946,1
1946-02-28,3801.45935424599,2876.91840483906,567,2,22.995339,197.194,2717.51022022965,4073.3155577392,"MaxWater_noSMSCG",1946,2
1946-03-31,4098.73791794475,2958.69995117188,756,2,26.3888325,223.73262,2681.51122559042,4019.54199215131,"MaxWater_noSMSCG",1946,3
1946-04-30,4299.68552432767,3262.66080513675,900,2,29.844036,240.56244,1962.65055187102,3276.27832092646,"MaxWater_noSMSCG",1946,4
1946-05-31,4286.19344623114,3365.51230584494,967,3,28.7702175,238.31061,2701.63280908198,4047.08368333763,"MaxWater_noSMSCG",1946,5
1946-06-30,3972.51975638764,3165.20317217827,854.94725596309,3,26.5179705,243.2023,1811.69225472489,3103.99353238672,"MaxWater_noSMSCG",1946,6
1946-07-31,3366.29315227361,2521.44039443629,647.13930838546,3,27.141015,296.28802,6753.92788264029,3367.07123512909,"MaxWater_noSMSCG",1946,7
1946-08-31,3081.52972956632,1982.65787662645,503.186940316521,3,34.97284405,716.44696,6880.20173702258,3083.18911389,"MaxWater_noSMSCG",1946,8
1946-09-30,2915.35520720969,1975.53940860602,467.143585751871,3,82.09441345,1281.4109,2304.78487425166,4676.9585706607,"MaxWater_noSMSCG",1946,9
1946-10-31,2655.57561849601,1782.77891169372,428.461869325467,3,149.107612,1694.7894,3368.17542241915,5378.73052861309,"MaxWater_noSMSCG",1946,10
1946-11-30,2648.20675320855,1783.55492891267,398.769775724497,3,146.77324255,1707.3577,3029.98627092662,4428.74748603293,"MaxWater_noSMSCG",1946,11
1946-12-31,2826.02996754809,1850.28650422675,426.354864880528,3,149.26953475,1720.0095,3902.72340317902,2852.16017547756,"MaxWater_noSMSCG",1946,12
1947-01-31,2863.97657498495,1773.82796218114,383.871033636384,3,210.714751,1514.1578,2444.71689869252,3490.31220602114,"MaxWater_noSMSCG",1947,1
1947-02-28,3154.8255111504,1959.78356149254,451.001321538338,4,160.3799605,1359.7145,2026.07441801834,3036.16185442225,"MaxWater_noSMSCG",1947,2
1947-03-31,3659.07159334228,2296.45489856033,592.884512879425,4,143.75685955,715.9961,2133.36715552421,3197.325887052,"MaxWater_noSMSCG",1947,3
1947-04-30,3657.18867486485,2409.75613819438,681.95231101429,4,44.695354,273.74393,1164.64456868802,1961.39027531781,"MaxWater_noSMSCG",1947,4
1947-05-31,3529.06468720206,2228.91327571025,584.033087811132,5,29.862165,256.99573,1215.70702114087,2257.74161069019,"MaxWater_noSMSCG",1947,5
1947-06-30,3200,1848.17253425056,584.329659369192,5,31.2779815,332.74713,3304.86926930173,793.284015444254,"MaxWater_noSMSCG",1947,6
1947-07-31,2909.56285848419,1530.31389998965,455.080469271771,5,34.496629,465.7539,1392.23732155218,1126.64607791301,"MaxWater_noSMSCG",1947,7
1947-08-31,2687.13894524668,1270.08120945168,410.217187621088,5,43.53733345,662.9392,1421.24476396682,792.288529004487,"MaxWater_noSMSCG",1947,8
1947-09-30,2571.88596512314,1233.49234645676,374.979245192695,5,77.5209757,1039.7798,724.314673287086,3469.33702449534,"MaxWater_noSMSCG",1947,9
1947-10-31,2678.60224818351,1213.55270494192,387.391730822076,5,131.9137045,1670.6124,3288.61867270183,2545.81711327324,"MaxWater_noSMSCG",1947,10
1947-11-30,2694.70715131204,1222.68253538448,417.173511045803,5,199.4304895,2171.9565,2178.91768709054,2270.67604821383,"MaxWater_noSMSCG",1947,11
1947-12-31,2718.14120288108,1201.21994999949,442.401393082943,5,216.0259141,2243.8398,1469.43541327612,798.607950957001,"MaxWater_noSMSCG",1947,12
1948-01-31,3458.93779436028,1464.81928409589,566.990171976622,5,224.378335,1713.372,3380.81700845209,798.201851952772,"MaxWater_noSMSCG",1948,1
1948-02-29,3505.28331916929,1521.13286034772,498.8051909783,4,151.0542475,1177.8624,1517.83705060967,3550.52325394933,"MaxWater_noSMSCG",1948,2
1948-03-31,3864.97649568053,1701.50185829704,568.093197778275,5,79.369024,586.4034,2463.02896881098,3691.81860698216,"MaxWater_noSMSCG",1948,3
1948-04-30,4540.0301913007,2318.06046932307,886.590495351232,4,47.3396866,366.01584,1525.18654445333,2287.77981667999,"MaxWater_noSMSCG",1948,4
1948-05-31,4552.1,2783.27125930316,967,3,31.5801442,240.27544,1714.07960816284,2571.11941224425,"MaxWater_noSMSCG",1948,5
1948-06-30,4500,3034.64935736046,967,3,26.894394,220.78972,1351.82897064332,3234.32237747508,"MaxWater_noSMSCG",1948,6
1948-07-31,3841.4275801876,2409.655571444,828.315424279641,3,21.754284,222.35533,7179.99999999999,4079.75222389963,"MaxWater_noSMSCG",1948,7
1948-08-31,3499.87277772937,1880.25879395812,711.949111091747,3,22.95048,483.077,7180,3233.58667339886,"MaxWater_noSMSCG",1948,8
1948-09-30,3372.95842272729,1709.27627288093,669.93170073223,3,93.4029142,1290.1891,3623.50458617473,4538.13510547737,"MaxWater_noSMSCG",1948,9
1948-10-31,3200,1609.14231685322,592,3,167.53926025,1656.6604,2485.10046884087,5386.98457995212,"MaxWater_noSMSCG",1948,10
1948-11-30,3094.454307382,1591.32883301569,525.496538679732,3,156.7598905,1676.6475,1651.52812385506,3711.00773074175,"MaxWater_noSMSCG",1948,11
1948-12-31,3156.66035425577,1580.66156470034,525.132108013973,3,160.96938895,1749.8247,2727.40652305099,2247.84463095733,"MaxWater_noSMSCG",1948,12
1949-01-31,3093.32172779857,1493.2710824147,495.142403996575,3,195.2696719,1375.3903,2051.97299323646,3809.00883939192,"MaxWater_noSMSCG",1949,1
1949-02-28,3303.73251216512,1509.82350649638,522.246516918242,4,142.835047,1232.9792,2899.9060057006,797.050227394732,"MaxWater_noSMSCG",1949,2
1949-03-31,4072.28390454948,1735.23906598271,729.474395227966,5,138.266839,735.92346,2566.24140105312,3846.63725534537,"MaxWater_noSMSCG",1949,3
1949-04-30,4350.751444896,2097.05802301543,850.940852028654,4,45.34775605,268.9397,1133.49937078989,2216.56908747497,"MaxWater_noSMSCG",1949,4
1949-05-31,4274.55055741782,2124.98481184838,873.239219705554,4,26.7987855,243.03687,1273.95628686228,2603.84214272824,"MaxWater_noSMSCG",1949,5
1949-06-30,3826.86866273255,1788.66154207834,754.744748978643,4,28.0653945,273.06302,1781.48238810045,2521.40077330981,"MaxWater_noSMSCG",1949,6
1949-07-31,3220.55064884561,1563.83551424133,598.814162511965,4,25.844424,354.39883,493.691176143726,3156.46091841686,"MaxWater_noSMSCG",1949,7
1949-08-31,3019.5011797684,1369.76525227469,529.719111420366,4,30.80677105,586.629,507.357745778001,1963.96273112126,"MaxWater_noSMSCG",1949,8
1949-09-30,2868.88243329955,1353.0688969556,484.734164686139,4,59.4433573,881.2654,881.618909434167,4596.97579210957,"MaxWater_noSMSCG",1949,9
1949-10-31,2687.34882516369,1251.20514801672,451.387106330612,4,126.2190625,1805.112,1031.09728518263,3381.63084605714,"MaxWater_noSMSCG",1949,10
1949-11-30,2569.89871731797,1211.51072519779,440.612541342218,4,180.9094225,1809.7781,1267.20155279981,2987.43428944508,"MaxWater_noSMSCG",1949,11
1949-12-31,2537.51089249188,1176.71436372252,449.226866579539,4,169.73520805,1798.6322,1141.84119133211,1811.25461138464,"MaxWater_noSMSCG",1949,12
1950-01-31,2773.22530228839,1358.13189168202,567,4,196.6551595,1729.8142,1919.05885039662,2876.79012754769,"MaxWater_noSMSCG",1950,1
1950-02-28,3224.20767017166,1817.80757752478,567,4,125.296774,717.6879,2219.14827022473,3325.77263273182,"MaxWater_noSMSCG",1950,2
1950-03-31,3697.26921797975,2330.45006000317,756,4,42.6107956,273.53876,2063.98250347712,3093.24890898137,"MaxWater_noSMSCG",1950,3
1950-04-30,4078.73273312984,2782.82606809656,900,4,26.06028,242.84593,1260.56401516242,2144.56679211741,"MaxWater_noSMSCG",1950,4
1950-05-31,4023.19272789969,3049.72033650645,967,4,27.946575,246.8163,1051.21329324024,3155.67184190179,"MaxWater_noSMSCG",1950,5
1950-06-30,3761.21854732993,2850.90933328197,889.543418105642,4,27.239634,270.3337,1525.08472320319,2823.93322490857,"MaxWater_noSMSCG",1950,6
1950-07-31,3347.45486325693,2155.32779260896,682.344942106191,4,26.0433135,311.731,7180,3629.52758235776,"MaxWater_noSMSCG",1950,7
1950-08-31,3057.32965912848,1603.57773214748,497.695122056646,4,42.0733426,886.51105,5939.86667197593,3885.73595923821,"MaxWater_noSMSCG",1950,8
1950-09-30,2867.50074453889,1602.29814663743,486.256792722294,4,124.3789999,1634.3956,2599.51076816763,4606.21054071964,"MaxWater_noSMSCG",1950,9
1950-10-31,3123.88327195249,1630.00837126995,523.113594656536,4,156.158227,1712.256,4879.55117824877,2269.32882960897,"MaxWater_noSMSCG",1950,10
1950-11-30,3252.1,1886.19282634662,567,4,159.4018975,1730.8115,6680,4598.63910644931,"MaxWater_noSMSCG",1950,11
1950-12-31,3300.06513754675,2764.80004882813,567,4,106.95644545,912.5141,4059.53116703389,4598.607950957,"MaxWater_noSMSCG",1950,12
1951-01-31,3578.34498068944,2745.10009765625,567.000000000001,4,37.5788356,226.42848,4460.1010702971,4598.20185195277,"MaxWater_noSMSCG",1951,1
1951-02-28,3650.47703925537,2822.89990234375,567,1,27.78153,200.61075,5142.45416507279,4158.6063115219,"MaxWater_noSMSCG",1951,2
1951-03-31,4123.95754562141,3000,756,1,26.510349,209.65909,4419.67389351158,3457.21245526485,"MaxWater_noSMSCG",1951,3
1951-04-30,4172.13708154793,3325.56161364822,900,1,26.387133,214.07123,2453.75304757201,3676.84840688174,"MaxWater_noSMSCG",1951,4
1951-05-31,4350.26488047185,3425.19995117187,967,1,25.2268725,221.23497,2721.41597545283,3937.68592035133,"MaxWater_noSMSCG",1951,5
1951-06-30,4030.18497425182,3280.42336404838,967,1,23.5989255,218.9155,1738.21719234132,3219.75066759366,"MaxWater_noSMSCG",1951,6
1951-07-31,3305.44179261191,2624.28997188093,699.756255898284,1,23.5039095,271.0919,7180,3503.12517000178,"MaxWater_noSMSCG",1951,7
1951-08-31,3084.82527958574,2168.41567021532,508.917023637929,1,25.036545,440.46198,6146.67714121656,5300.34257056208,"MaxWater_noSMSCG",1951,8
1951-09-30,2870.7525297383,2155.51250073079,461.2020507909,1,43.7239315,861.5606,3456.01253291035,5780.53718744528,"MaxWater_noSMSCG",1951,9
1951-10-31,2825.94559874527,1967.41497569704,443.474348175305,1,139.2027391,1689.1647,5043.28914903378,4409.45351012925,"MaxWater_noSMSCG",1951,10
1951-11-30,2852.30551323692,1909.92277302884,408.785064840753,1,148.6413634,1732.6464,4373.53694216425,4340.7843043754,"MaxWater_noSMSCG",1951,11
1951-12-31,3326.51442441594,2333.79089671642,567,1,141.43810525,1739.472,3140.92066548548,4598.607950957,"MaxWater_noSMSCG",1951,12
1952-01-31,3622.15989694814,2687.89990234375,567,1,115.5238561,619.3258,6228.78143261929,4598.20185195277,"MaxWater_noSMSCG",1952,1
1952-02-29,3631.43168900392,2731.30004882812,567,1,37.4185345,219.37315,4233.11088788527,4597.15194369147,"MaxWater_noSMSCG",1952,2
1952-03-31,3903.26706149352,2884.89990234375,756.000000000001,1,29.960106,220.09097,9027.6,1693.88715064566,"MaxWater_noSMSCG",1952,3
1952-04-30,4154.0073600418,3341.1115426547,900,1,28.3473,210.03941,6534.63124671208,3680.94890291062,"MaxWater_noSMSCG",1952,4
1952-05-31,4552.1,3425.19995117187,967,1,21.45228,197.9949,6680,4600,"MaxWater_noSMSCG",1952,5
1952-06-30,4500,3425.19995117187,967,1,16.8586575,176.19113,6645.05827353676,4598.50551306241,"MaxWater_noSMSCG",1952,6
1952-07-31,4150,3425.19995117188,942,1,14.8464705,169.54807,7180,4590.73226598506,"MaxWater_noSMSCG",1952,7
1952-08-31,3700,3392.79296437201,792,1,15.83715,187.41096,7180,4592.28852900449,"MaxWater_noSMSCG",1952,8
1952-09-30,3400,3240.69995117188,752,1,20.127177,278.61624,7180,4600,"MaxWater_noSMSCG",1952,9
1952-10-31,3250,3057,712,1,23.0204595,319.94583,6680,4598.14645322844,"MaxWater_noSMSCG",1952,10
1952-11-30,3252.1,3029.66132266454,567,1,25.1421255,506.52753,6680,4598.63910644931,"MaxWater_noSMSCG",1952,11
1952-12-31,3335.84735137127,2816,567,1,76.737163,1241.3265,3032.26157943629,4505.47495366041,"MaxWater_noSMSCG",1952,12
1953-01-31,3252.1,2708.60009765625,567,1,78.29974105,444.80273,4455.49517240435,2437.46258379872,"MaxWater_noSMSCG",1953,1
1953-02-28,3652.39517495385,2977.86378624329,567,1,21.5172315,211.53842,3353.72209308208,3034.62922365334,"MaxWater_noSMSCG",1953,2
1953-03-31,4170.77903152348,2954.69995117187,670.321979626116,2,22.604706,222.13359,3816.61859317698,1622.48569838637,"MaxWater_noSMSCG",1953,3
1953-04-30,4356.83129707714,3178.54612639201,876.316943449644,2,27.6062805,240.54807,1734.35680427708,2854.07706051326,"MaxWater_noSMSCG",1953,4
1953-05-31,4552.1,3425.19995117188,967,2,29.55855,238.77248,2136.38659359304,3204.57989038956,"MaxWater_noSMSCG",1953,5
