"Date","OUTFLOW","OMR","BD_EC_prev","X2","BD_EC_current","scenario","year","month"
1921-12-31,18012.0433385513,-5290.32258064516,13600.381,77.83038,3301.6829,"Summer_Hist",1921,12
1922-01-31,17654.917226667,-4343.38709677419,3301.6829,68.586365,2156.0876,"Summer_Hist",1922,1
1922-02-28,61027.8192759382,-4261.84605602505,2156.0876,56.009686,983.1789,"Summer_Hist",1922,2
1922-03-31,43830.1058406984,-3500,983.1789,56.88867,336.6827,"Summer_Hist",1922,3
1922-04-30,33146.681934007,-3995,336.6827,59.690136,534.5963,"Summer_Hist",1922,4
1922-05-31,31672.7680375337,-3978.95973679378,534.5963,60.659573,671.823,"Summer_Hist",1922,5
1922-06-30,17000,-3222.77640859359,671.823,66.49525,1430.7173,"Summer_Hist",1922,6
1922-07-31,8000,-10480.332493571,1430.7173,79.34199,1732.9667,"Summer_Hist",1922,7
1922-08-31,7000,-11246.8397940043,1732.9667,83.36695,3711.1636,"Summer_Hist",1922,8
1922-09-30,3000,-9839.61710007616,3711.1636,87.283905,9432.478,"Summer_Hist",1922,9
1922-10-31,4119.65116617326,-6058.00150197304,9432.478,90.91676,8893.039,"Summer_Hist",1922,10
1922-11-30,7246.38640118379,-7879.4697983676,8893.039,88.918365,8049.662,"Summer_Hist",1922,11
1922-12-31,40833.0816086495,-5290.32258064516,8049.662,62.38744,3865.728,"Summer_Hist",1922,12
1923-01-31,31842.1951085133,-4343.38709677419,3865.728,60.25126,713.6385,"Summer_Hist",1923,1
1923-02-28,19437.5272798717,-4030.35714285714,713.6385,64.87179,1179.6116,"Summer_Hist",1923,2
1923-03-31,12025.807,-2691.28369983707,1179.6116,72.069984,2718.8052,"Summer_Hist",1923,3
1923-04-30,24334.4738837037,-3066.07226718682,2718.8052,66.07185,2898.1602,"Summer_Hist",1923,4
1923-05-31,12124.193,-3439.93359405148,2898.1602,71.66553,2653.8938,"Summer_Hist",1923,5
1923-06-30,6718.75,-4475,2653.8938,80.99792,5376.6323,"Summer_Hist",1923,6
1923-07-31,8399.77320817102,-10171.3756008317,5376.6323,83.09277,3877.3657,"Summer_Hist",1923,7
1923-08-31,4000,-9646.47136765204,3877.3657,86.891205,5399.75,"Summer_Hist",1923,8
1923-09-30,4875.79988447907,-7525.42473425312,5399.75,88.25602,12137.201,"Summer_Hist",1923,9
1923-10-31,4000,-7176.44694402564,12137.201,90.20684,8873.028,"Summer_Hist",1923,10
1923-11-30,6501.93347571118,-5790.31139395194,8873.028,89.71376,8529.54,"Summer_Hist",1923,11
1923-12-31,7100.63400735897,-2484.95099420428,8529.54,87.383705,6526.0767,"Summer_Hist",1923,12
1924-01-31,9518.02095130034,-4775,6526.0767,84.19079,9547.532,"Summer_Hist",1924,1
1924-02-29,13479.3080947798,-4625,9547.532,79.00371,2835.239,"Summer_Hist",1924,2
1924-03-31,7103.75898271846,-1542.47107920642,2835.239,80.321976,4740.955,"Summer_Hist",1924,3
1924-04-30,4829.88609860419,-697.486775126619,4740.955,85.55273,9847.802,"Summer_Hist",1924,4
1924-05-31,4260.21505378065,-1404.31513761684,9847.802,91.33922,8014.8994,"Summer_Hist",1924,5
1924-06-30,3000,-1455.37248037279,8014.8994,93.19939,12988.21,"Summer_Hist",1924,6
1924-07-31,3000,-1878.22099493711,12988.21,94.2391,17415.506,"Summer_Hist",1924,7
1924-08-31,3000,-1722.63814848387,17415.506,94.017,19192.188,"Summer_Hist",1924,8
1924-09-30,3677.2547668714,-2216.75778623317,19192.188,92.70334,11776.847,"Summer_Hist",1924,9
1924-10-31,3678.95478886681,-5012.9694182315,11776.847,93.19172,11142.456,"Summer_Hist",1924,10
1924-11-30,5693.50616355331,-2595.51997497909,11142.456,92.289764,11213.688,"Summer_Hist",1924,11
1924-12-31,9160.77442206038,-3694.15142401586,11213.688,87.32179,7406.897,"Summer_Hist",1924,12
1925-01-31,8525.66560132776,-4625,7406.897,84.27268,8059.987,"Summer_Hist",1925,1
1925-02-28,78426.2865329287,-4035.71428571429,8059.987,55.97074,887.81036,"Summer_Hist",1925,2
1925-03-31,16844.9308094136,-3905,887.81036,64.83405,948.7864,"Summer_Hist",1925,3
1925-04-30,27288.8891128529,-2516.29857806647,948.7864,63.14847,1372.7144,"Summer_Hist",1925,4
1925-05-31,13247.7585681835,-2231.78662464575,1372.7144,69.87245,2177.8862,"Summer_Hist",1925,5
1925-06-30,6779.1665,-4400,2177.8862,80.41053,5495.923,"Summer_Hist",1925,6
1925-07-31,5000,-7039.97131128559,5495.923,85.370544,9835.981,"Summer_Hist",1925,7
1925-08-31,3500,-4954.41982617941,9835.981,88.68776,13548.103,"Summer_Hist",1925,8
1925-09-30,3489.8461104544,-6984.92991193211,13548.103,91.76615,9363.63,"Summer_Hist",1925,9
1925-10-31,4000,-3903.11223900876,9363.63,92.3034,9641.568,"Summer_Hist",1925,10
1925-11-30,5507.33221053074,-4431.23415561038,9641.568,91.81273,9388.192,"Summer_Hist",1925,11
1925-12-31,6297.80493232746,-3070.14247179714,9388.192,90.69126,8107.718,"Summer_Hist",1925,12
1926-01-31,15110.8250466774,-4055,8107.718,80.246056,3132.2354,"Summer_Hist",1926,1
1926-02-28,43639.4895874728,-3808.03571428571,3132.2354,59.63776,957.30237,"Summer_Hist",1926,2
1926-03-31,17663.307,-1242.05073434746,957.30237,65.20713,992.8616,"Summer_Hist",1926,3
1926-04-30,20973.0210721951,-2391.57166594255,992.8616,66.02288,1817.1853,"Summer_Hist",1926,4
1926-05-31,11487.097,-3223.27458705543,1817.1853,73.1172,2926.2083,"Summer_Hist",1926,5
1926-06-30,7100,-4400,2926.2083,81.15226,5953.2134,"Summer_Hist",1926,6
1926-07-31,5000,-5567.20040268347,5953.2134,85.34547,10511.41,"Summer_Hist",1926,7
1926-08-31,3500,-3598.75270231195,10511.41,88.99373,13738.794,"Summer_Hist",1926,8
1926-09-30,3000,-5410.09513258998,13738.794,92.41065,10431.83,"Summer_Hist",1926,9
1926-10-31,4006.86484653159,-3892.11867846166,10431.83,92.79106,10698.586,"Summer_Hist",1926,10
1926-11-30,16298.1237540967,-8491.21902777822,10698.586,80.09859,3860.1443,"Summer_Hist",1926,11
1926-12-31,13403.8396605655,-5290.32258064516,3860.1443,73.469124,3116.3213,"Summer_Hist",1926,12
1927-01-31,36433.1773472332,-3875.96774193548,3116.3213,61.29308,1926.9918,"Summer_Hist",1927,1
1927-02-28,172988.811562674,-4175,1926.9918,51.554718,292.4006,"Summer_Hist",1927,2
1927-03-31,51040.8154184422,-3575,292.4006,55.869896,237.44026,"Summer_Hist",1927,3
1927-04-30,49280.0204158593,-3917.20413567493,237.44026,56.26764,287.00668,"Summer_Hist",1927,4
1927-05-31,16399.193,-3959.85771547198,287.00668,66.26768,1051.8229,"Summer_Hist",1927,5
1927-06-30,17000,-4505,1051.8229,69.318886,2425.9788,"Summer_Hist",1927,6
1927-07-31,8000,-10341.5350990288,2425.9788,77.36054,4592.158,"Summer_Hist",1927,7
1927-08-31,7000,-11435.1512058501,4592.158,82.27962,8387.577,"Summer_Hist",1927,8
1927-09-30,3000,-7940.65300436037,8387.577,86.17989,11150.189,"Summer_Hist",1927,9
1927-10-31,4983.64964445238,-7388.82067176312,11150.189,89.079865,8758.762,"Summer_Hist",1927,10
1927-11-30,6584.38303691396,-8117.01555763802,8758.762,89.13064,7435.155,"Summer_Hist",1927,11
1927-12-31,6251.7756621448,-7254.55186295454,7435.155,87.57948,9448.569,"Summer_Hist",1927,12
1928-01-31,16898.1871636527,-3645.16129032258,9448.569,77.08148,2674.7507,"Summer_Hist",1928,1
1928-02-29,20445.8924986835,-4040.51724137931,2674.7507,67.26563,1859.0824,"Summer_Hist",1928,2
1928-03-31,90944.1919408996,-3500,1859.0824,54.09166,455.64224,"Summer_Hist",1928,3
1928-04-30,29986.5898898347,-3220.5854960784,455.64224,60.072823,440.18088,"Summer_Hist",1928,4
1928-05-31,12600.807,-3267.92380428892,440.18088,70.30307,2028.5621,"Summer_Hist",1928,5
1928-06-30,17000,-2428.56095391038,2028.5621,70.666794,3498.3176,"Summer_Hist",1928,6
1928-07-31,8000,-10672.9961846285,3498.3176,79.76594,2012.4608,"Summer_Hist",1928,7
1928-08-31,7000,-11207.4901940671,2012.4608,83.23666,3920.922,"Summer_Hist",1928,8
1928-09-30,3000,-6322.33317279147,3920.922,86.926384,9693.531,"Summer_Hist",1928,9
1928-10-31,4000,-6708.49472077226,9693.531,90.95389,8921.221,"Summer_Hist",1928,10
1928-11-30,6546.71428687811,-6500.30993619216,8921.221,90.031746,8532.281,"Summer_Hist",1928,11
1928-12-31,7246.12248061332,-5482.64989752006,8532.281,87.94044,6059.1353,"Summer_Hist",1928,12
1929-01-31,8480.57578130509,-4745,6059.1353,85.95795,5119.0337,"Summer_Hist",1929,1
1929-02-28,16242.4309764661,-3580.35714285714,5119.0337,77.25985,2324.9783,"Summer_Hist",1929,2
1929-03-31,9107.58584100681,-3720.45112742507,2324.9783,76.8588,3306.443,"Summer_Hist",1929,3
1929-04-30,7184.37191781153,-913.227560450017,3306.443,82.06196,7232.249,"Summer_Hist",1929,4
1929-05-31,4102.24274235647,-1845.4606470533,7232.249,87.41073,10419.093,"Summer_Hist",1929,5
1929-06-30,4000,-1478.65156382805,10419.093,90.118744,13893.377,"Summer_Hist",1929,6
1929-07-31,4000,-3105.09390138243,13893.377,92.06529,15792.647,"Summer_Hist",1929,7
1929-08-31,3117.75242972474,-1831.20736550638,15792.647,92.758484,17140.66,"Summer_Hist",1929,8
1929-09-30,3000,-4790.4438234901,17140.66,93.13816,10946.376,"Summer_Hist",1929,9
1929-10-31,3000,-2008.00824846653,10946.376,94.16624,11401.64,"Summer_Hist",1929,10
1929-11-30,5324.86101589883,-2054.43036188782,11401.64,93.10289,11083.636,"Summer_Hist",1929,11
1929-12-31,14215.6726190751,-5290.32258064516,11083.636,82.45017,3712.3933,"Summer_Hist",1929,12
1930-01-31,26655.421437832,-4262.09677419355,3712.3933,65.27715,1674.688,"Summer_Hist",1930,1
1930-02-28,18535.715,-2343.89981548297,1674.688,65.870995,1502.251,"Summer_Hist",1930,2
1930-03-31,29940.1967664915,-3905,1502.251,62.01438,1252.6414,"Summer_Hist",1930,3
1930-04-30,12261.70712037,-2023.35388834442,1252.6414,70.01528,1860.1138,"Summer_Hist",1930,4
1930-05-31,7595.31671055039,-2626.06723686472,1860.1138,80.30791,5187.5503,"Summer_Hist",1930,5
1930-06-30,7112.3319618139,-4400,5187.5503,83.65013,8188.7505,"Summer_Hist",1930,6
1930-07-31,5000,-8814.27335256948,8188.7505,85.97198,10793.193,"Summer_Hist",1930,7
1930-08-31,3500,-4788.90167534858,10793.193,90.265396,13372.2705,"Summer_Hist",1930,8
1930-09-30,3000,-5681.10221588836,13372.2705,92.5145,9885.416,"Summer_Hist",1930,9
1930-10-31,4215.39420087928,-3954.68364772244,9885.416,92.52782,10666.978,"Summer_Hist",1930,10
1930-11-30,5209.2979792919,-2607.26367972483,10666.978,91.835464,9988.162,"Summer_Hist",1930,11
1930-12-31,5248.48345655848,-1895.98465626611,9988.162,91.783676,9538.007,"Summer_Hist",1930,12
1931-01-31,13619.8263544496,-1587.24870900513,9538.007,82.97011,4617.172,"Summer_Hist",1931,1
1931-02-28,8300.61281886796,-4625,4617.172,80.206154,4887.486,"Summer_Hist",1931,2
1931-03-31,7287.30266405572,-1570.38022295554,4887.486,82.92816,3940.171,"Summer_Hist",1931,3
1931-04-30,4005.20202292152,-757.620352951407,3940.171,88.00251,6364.807,"Summer_Hist",1931,4
1931-05-31,4786.0341800394,-1823.13664696285,6364.807,90.5849,9560.148,"Summer_Hist",1931,5
1931-06-30,4626.7451022233,-1681.42448383385,9560.148,91.90321,13827.516,"Summer_Hist",1931,6
1931-07-31,3000,-2104.41481098781,13827.516,93.39746,16379.576,"Summer_Hist",1931,7
1931-08-31,3000,-1930.82585883228,16379.576,93.90849,18732.42,"Summer_Hist",1931,8
1931-09-30,3718.47222223667,-2133.15565583211,18732.42,92.669975,11973.624,"Summer_Hist",1931,9
1931-10-31,3000,-2207.45188817587,11973.624,93.95836,11423.551,"Summer_Hist",1931,10
1931-11-30,6400.02963991582,-562.731250242561,11423.551,91.87032,10428.738,"Summer_Hist",1931,11
1931-12-31,20526.744633113,-5290.32258064516,10428.738,74.46214,2423.5315,"Summer_Hist",1931,12
1932-01-31,22554.7760051141,-4262.09677419355,2423.5315,65.164406,1315.6838,"Summer_Hist",1932,1
1932-02-29,24375.9119821287,-3991.37931034483,1315.6838,63.820198,1574.1766,"Summer_Hist",1932,2
1932-03-31,8469.32765912404,-3547.47414045908,1574.1766,74.51828,3008.6372,"Summer_Hist",1932,3
1932-04-30,8557.65282577324,-3130.77761199542,3008.6372,81.00295,6825.401,"Summer_Hist",1932,4
1932-05-31,12623.8938830777,-3384.84621182135,6825.401,77.5045,6604.3228,"Summer_Hist",1932,5
1932-06-30,4030.88640158464,-1515.98467088575,6604.3228,83.184685,7021.5835,"Summer_Hist",1932,6
1932-07-31,3014.38150537635,-2157.18735591418,7021.5835,89.97973,12827.196,"Summer_Hist",1932,7
1932-08-31,3000,-2075.00497089996,12827.196,92.42422,16616.064,"Summer_Hist",1932,8
1932-09-30,3034.53316060977,-4116.56144593114,16616.064,93.29621,11643.798,"Summer_Hist",1932,9
1932-10-31,3051.09060739585,-3759.76434920908,11643.798,94.585625,12138.447,"Summer_Hist",1932,10
1932-11-30,4559.68305359801,-3228.58628040851,12138.447,94.27164,11544.049,"Summer_Hist",1932,11
1932-12-31,7725.69180158358,-3905.70123565606,11544.049,90.42602,8084.0317,"Summer_Hist",1932,12
1933-01-31,11889.3867626276,-4625,8084.0317,83.52286,3601.0125,"Summer_Hist",1933,1
1933-02-28,10141.5885772726,-4625,3601.0125,79.13001,4899.8936,"Summer_Hist",1933,2
1933-03-31,7789.04263663889,-2772.37012059128,4899.8936,80.658485,7447.5747,"Summer_Hist",1933,3
1933-04-30,6153.50348200329,-591.000434706885,7447.5747,83.906685,10057.344,"Summer_Hist",1933,4
1933-05-31,6202.38657766238,-2084.17312646648,10057.344,86.941795,5999.8696,"Summer_Hist",1933,5
1933-06-30,3000,-1434.55980731538,5999.8696,90.84113,11085.41,"Summer_Hist",1933,6
1933-07-31,3287.53269785927,-2068.08965797779,11085.41,93.23619,16900.81,"Summer_Hist",1933,7
1933-08-31,3162.6344086129,-1912.13905793842,16900.81,93.41712,18501.38,"Summer_Hist",1933,8
1933-09-30,3667.839357062,-2746.78825794322,18501.38,92.489975,11583.779,"Summer_Hist",1933,9
1933-10-31,3000,-2802.73204634101,11583.779,93.798546,11353.595,"Summer_Hist",1933,10
1933-11-30,6294.03958106308,-1530.89436190684,11353.595,92.08762,10569.957,"Summer_Hist",1933,11
1933-12-31,11067.160723715,-7355.37402621827,10569.957,85.01084,5026.0576,"Summer_Hist",1933,12
1934-01-31,16521.9957548095,-3439.51612903226,5026.0576,73.77458,4069.314,"Summer_Hist",1934,1
1934-02-28,15562.3152434281,-4223.21428571428,4069.314,69.9536,3299.9949,"Summer_Hist",1934,2
1934-03-31,8254.73114162218,-3910.3454402446,3299.9949,77.1161,4758.9536,"Summer_Hist",1934,3
1934-04-30,5842.60812050976,-763.953488703557,4758.9536,83.61559,8686.252,"Summer_Hist",1934,4
1934-05-31,4318.87578992281,-2067.98598537964,8686.252,89.694145,7599.0093,"Summer_Hist",1934,5
1934-06-30,4186.73750204619,-1675.35699414967,7599.0093,91.65101,12734.1,"Summer_Hist",1934,6
1934-07-31,3000,-2096.58749637075,12734.1,93.06063,16271.426,"Summer_Hist",1934,7
1934-08-31,3000,-2300.22711780951,16271.426,93.75801,18469.725,"Summer_Hist",1934,8
1934-09-30,3500,-3312.8025106998,18469.725,92.82785,12288.56,"Summer_Hist",1934,9
1934-10-31,3293.59417314844,-2012.45058773531,12288.56,93.644875,12026.131,"Summer_Hist",1934,10
1934-11-30,6281.70753924544,-4598.55519274339,12026.131,91.682945,9748.557,"Summer_Hist",1934,11
1934-12-31,5891.62200811224,-3796.86181182375,9748.557,90.402016,7471.5103,"Summer_Hist",1934,12
1935-01-31,31789.4886246116,-3439.51612903226,7471.5103,67.30347,1572.9183,"Summer_Hist",1935,1
1935-02-28,14581.6957019573,-3982.14285714286,1572.9183,67.46241,1207.9564,"Summer_Hist",1935,2
1935-03-31,25034.8441995149,-3905,1207.9564,64.65804,1829.5353,"Summer_Hist",1935,3
1935-04-30,50014.0243048091,-3304.41408082272,1829.5353,57.064846,628.37054,"Summer_Hist",1935,4
1935-05-31,20088.709,-1818.21275291568,628.37054,64.3497,868.53784,"Summer_Hist",1935,5
1935-06-30,6170,-4475,868.53784,77.8961,3950.4297,"Summer_Hist",1935,6
1935-07-31,7848.57518825952,-9733.01451467519,3950.4297,83.35871,4607.501,"Summer_Hist",1935,7
1935-08-31,4000,-8641.2673677369,4607.501,86.629135,6140.7363,"Summer_Hist",1935,8
1935-09-30,3505.54343539732,-5429.69926511018,6140.7363,90.42542,8896.434,"Summer_Hist",1935,9
1935-10-31,4530.46609540246,-4689.70966080188,8896.434,91.5757,9802.204,"Summer_Hist",1935,10
1935-11-30,5924.07392318799,-6119.31222671946,9802.204,90.79171,8886.063,"Summer_Hist",1935,11
1935-12-31,6740.28530707821,-3677.74467407862,8886.063,88.97962,7035.473,"Summer_Hist",1935,12
1936-01-31,41439.7617688256,-3521.77419354839,7035.473,62.91702,1273.6931,"Summer_Hist",1936,1
1936-02-29,103316.287282476,-3413.28305154936,1273.6931,53.30463,250.53,"Summer_Hist",1936,2
1936-03-31,31054.1551324295,-3575,250.53,59.724033,364.6506,"Summer_Hist",1936,3
1936-04-30,23829.6219790585,-3875,364.6506,63.37443,1077.6921,"Summer_Hist",1936,4
1936-05-31,11741.936,-3156.93008987785,1077.6921,71.799866,2539.307,"Summer_Hist",1936,5
1936-06-30,6789.90967137888,-4475,2539.307,80.95813,6040.166,"Summer_Hist",1936,6
1936-07-31,8254.30171289435,-9125.22575781797,6040.166,82.88732,4575.971,"Summer_Hist",1936,7
1936-08-31,4000,-9042.15557838882,4575.971,86.82908,6310.385,"Summer_Hist",1936,8
1936-09-30,4134.88551828173,-5551.52957280015,6310.385,89.81067,8962.051,"Summer_Hist",1936,9
1936-10-31,4000,-6532.13191026067,8962.051,91.8412,9183.889,"Summer_Hist",1936,10
1936-11-30,4759.71195206476,-4325.86539848865,9183.889,92.66004,9327.1875,"Summer_Hist",1936,11
1936-12-31,7987.91854475341,-3776.3490739374,9327.1875,89.03673,6988.8447,"Summer_Hist",1936,12
1937-01-31,11484.842933524,-4775,6988.8447,82.76617,7837.329,"Summer_Hist",1937,1
1937-02-28,56906.9901172799,-3962.85714285714,7837.329,57.616066,2910.701,"Summer_Hist",1937,2
1937-03-31,46508.2461210837,-4355,2910.701,56.591156,343.29666,"Summer_Hist",1937,3
1937-04-30,19736.3619235048,-3875,343.29666,64.38778,989.6927,"Summer_Hist",1937,4
1937-05-31,13592.742,-3838.14961771236,989.6927,71.175125,2740.176,"Summer_Hist",1937,5
1937-06-30,8686.667,-4475,2740.176,78.248886,4999.021,"Summer_Hist",1937,6
1937-07-31,6500,-10135.9989258421,4999.021,83.55579,3865.9893,"Summer_Hist",1937,7
1937-08-31,4000,-7838.1630665369,3865.9893,87.638245,6451.2866,"Summer_Hist",1937,8
1937-09-30,3675.39898194666,-6253.76443237264,6451.2866,90.433426,9036.52,"Summer_Hist",1937,9
1937-10-31,4000,-5709.96549984325,9036.52,92.18095,9378.794,"Summer_Hist",1937,10
1937-11-30,14977.2564794836,-9346.76347959327,9378.794,81.24788,3810.8228,"Summer_Hist",1937,11
1937-12-31,70824.0400013514,-5290.32258064516,3810.8228,56.04511,646.0583,"Summer_Hist",1937,12
1938-01-31,29613.9904051933,-4363.70967741936,646.0583,60.37125,474.77,"Summer_Hist",1938,1
1938-02-28,189005.366978856,2483.76173714463,474.77,51.290096,291.60867,"Summer_Hist",1938,2
1938-03-31,190189.278666771,5005.90321629053,291.60867,51.642555,226.42256,"Summer_Hist",1938,3
1938-04-30,55487.3001498103,-2716.26039120075,226.42256,55.330517,231.59428,"Summer_Hist",1938,4
1938-05-31,36790.0321154031,-1214.58527508386,231.59428,58.736095,317.47153,"Summer_Hist",1938,5
1938-06-30,17168.0555555667,-3900.28806677377,317.47153,66.17136,985.7125,"Summer_Hist",1938,6
1938-07-31,8000,-8230.67862555959,985.7125,77.10051,4298.037,"Summer_Hist",1938,7
1938-08-31,7000,-10538.694834844,4298.037,82.158646,8674.763,"Summer_Hist",1938,8
1938-09-30,3499.00745690832,-10544.6159259365,8674.763,85.701546,11694.361,"Summer_Hist",1938,9
1938-10-31,5102.22549133668,-8805.53389339718,11694.361,88.74262,8163.592,"Summer_Hist",1938,10
1938-11-30,6211.39926181405,-8643.85963106277,8163.592,89.73821,7936.2075,"Summer_Hist",1938,11
1938-12-31,6399.88781827482,-5334.95045391589,7936.2075,87.82337,11588.39,"Summer_Hist",1938,12
1939-01-31,7979.91627113963,-3366.48443189262,11588.39,86.528206,6989.287,"Summer_Hist",1939,1
1939-02-28,10425.4702146285,-4250,6989.287,83.36403,4766.0903,"Summer_Hist",1939,2
1939-03-31,10112.2204015794,-3135.11795428951,4766.0903,81.23231,2950.5737,"Summer_Hist",1939,3
1939-04-30,11091.5038064147,-2008.29424068239,2950.5737,78.382416,5665.887,"Summer_Hist",1939,4
1939-05-31,10132.9770763642,-2380.96270477941,5665.887,79.14072,6955.398,"Summer_Hist",1939,5
1939-06-30,5876.43010116434,-1729.94030544771,6955.398,83.173195,8695.253,"Summer_Hist",1939,6
1939-07-31,5000,-3265.3933722527,8695.253,87.75155,6989.363,"Summer_Hist",1939,7
1939-08-31,3696.11448362879,-3777.90883333379,6989.363,91.12904,8225.112,"Summer_Hist",1939,8
1939-09-30,3099.3319113018,-4279.83816717895,8225.112,92.63563,10282.215,"Summer_Hist",1939,9
1939-10-31,4000,-1949.93933575385,10282.215,93.003044,10817.012,"Summer_Hist",1939,10
1939-11-30,4959.46332218814,-1618.71369431974,10817.012,92.58349,10146.872,"Summer_Hist",1939,11
1939-12-31,5352.02340370527,-2191.88006565681,10146.872,91.54108,8992.1045,"Summer_Hist",1939,12
1940-01-31,39991.2663956674,-3126.93548387097,8992.1045,63.999237,1582.553,"Summer_Hist",1940,1
1940-02-29,86173.3368643478,-4404.13793103448,1582.553,53.75549,250.84764,"Summer_Hist",1940,2
1940-03-31,105328.030906918,-4025,250.84764,53.004105,227.98741,"Summer_Hist",1940,3
1940-04-30,41548.4369193922,-3995,227.98741,57.288162,281.31216,"Summer_Hist",1940,4
1940-05-31,13165.322,-3838.37799152078,281.31216,68.64916,1479.0947,"Summer_Hist",1940,5
1940-06-30,17000,-3502.46388822882,1479.0947,70.13791,3223.485,"Summer_Hist",1940,6
1940-07-31,8000,-10311.3038414094,3223.485,79.65305,1984.3157,"Summer_Hist",1940,7
1940-08-31,7000,-11463.293952405,1984.3157,83.411,3871.454,"Summer_Hist",1940,8
1940-09-30,3000,-6569.30788534637,3871.454,87.23183,9549.172,"Summer_Hist",1940,9
1940-10-31,4000,-5880.5384605737,9549.172,91.39971,9323.007,"Summer_Hist",1940,10
1940-11-30,6240.82882732743,-6800.00411930193,9323.007,90.46436,8853.921,"Summer_Hist",1940,11
1940-12-31,41128.9791510667,-5290.32258064516,8853.921,63.53036,1353.1494,"Summer_Hist",1940,12
1941-01-31,99591.4002029639,-4343.38709677419,1353.1494,53.233006,242.11916,"Summer_Hist",1941,1
1941-02-28,136201.664504958,-5000,242.11916,52.3579,227.86577,"Summer_Hist",1941,2
1941-03-31,87127.2628305213,-4550,227.86577,53.215443,228.23238,"Summer_Hist",1941,3
1941-04-30,76490.644090506,-4537.58519573802,228.23238,53.6619,230.1319,"Summer_Hist",1941,4
1941-05-31,25466.2864648006,-5000,230.1319,61.6581,503.6365,"Summer_Hist",1941,5
1941-06-30,17633.1683270429,-4505,503.6365,66.73366,1517.5675,"Summer_Hist",1941,6
1941-07-31,9002.65534050179,-10526.9171796115,1517.5675,75.97874,3851.985,"Summer_Hist",1941,7
1941-08-31,7000,-10607.5174435474,3851.985,81.7771,7563.5996,"Summer_Hist",1941,8
1941-09-30,3200.33026469076,-10705.5188128392,7563.5996,86.05237,10844.378,"Summer_Hist",1941,9
1941-10-31,5249.45607634347,-8719.4549012137,10844.378,88.80882,7797.0386,"Summer_Hist",1941,10
1941-11-30,6241.35290990575,-8716.90746585221,7797.0386,89.800644,7595.477,"Summer_Hist",1941,11
1941-12-31,54668.0520648921,-5290.32258064516,7595.477,59.587383,2634.0955,"Summer_Hist",1941,12
1942-01-31,89949.0060237197,-4516.12903225806,2634.0955,53.263443,248.65787,"Summer_Hist",1942,1
1942-02-28,163277.642305515,-4464.28571428571,248.65787,51.69221,228.4476,"Summer_Hist",1942,2
1942-03-31,27283.2436920586,-3650,228.4476,60.660675,362.72382,"Summer_Hist",1942,3
1942-04-30,46628.2872432636,-4130,362.72382,57.424217,456.03235,"Summer_Hist",1942,4
1942-05-31,29538.9679990126,-4507.86713457076,456.03235,61.008038,629.41907,"Summer_Hist",1942,5
1942-06-30,17168.0555555667,-3313.30484387446,629.41907,66.55991,1524.1667,"Summer_Hist",1942,6
1942-07-31,8000,-10684.9053028928,1524.1667,77.27211,4293.5303,"Summer_Hist",1942,7
1942-08-31,7000,-10177.9296659447,4293.5303,82.271835,8501.475,"Summer_Hist",1942,8
1942-09-30,3409.58943349131,-11089.8888173484,8501.475,85.7688,11486.78,"Summer_Hist",1942,9
1942-10-31,4000,-5678.30950306287,11486.78,89.870964,8829.073,"Summer_Hist",1942,10
1942-11-30,8262.85555763556,-7727.83727589265,8829.073,88.281784,8468.015,"Summer_Hist",1942,11
1942-12-31,22239.3117340163,-5290.32258064516,8468.015,70.30507,6358.089,"Summer_Hist",1942,12
1943-01-31,91677.7726774442,-5000,6358.089,53.683327,594.0758,"Summer_Hist",1943,1
1943-02-28,60080.8623754357,-5000,594.0758,54.70087,242.26503,"Summer_Hist",1943,2
1943-03-31,91370.1605500912,-216.484987520467,242.26503,53.35546,235.47354,"Summer_Hist",1943,3
1943-04-30,24537.7393880254,-4745,235.47354,61.651134,498.18118,"Summer_Hist",1943,4
1943-05-31,11093.1455,-3931.48975665398,498.18118,72.61885,2560.1152,"Summer_Hist",1943,5
1943-06-30,17000,-4505,2560.1152,71.62415,4169.673,"Summer_Hist",1943,6
1943-07-31,8000,-10678.4898222814,4169.673,77.39124,4949.6606,"Summer_Hist",1943,7
1943-08-31,7000,-10277.4045390889,4949.6606,82.36257,8596.778,"Summer_Hist",1943,8
1943-09-30,3000,-8935.22178453098,8596.778,86.17284,11597.159,"Summer_Hist",1943,9
1943-10-31,4000.70543043593,-6166.30243717792,11597.159,90.08066,9083.111,"Summer_Hist",1943,10
1943-11-30,5566.30113890783,-5826.40803527383,9083.111,91.22084,9086.485,"Summer_Hist",1943,11
1943-12-31,7382.14919955483,-3638.03809487479,9086.485,89.28168,7191.358,"Summer_Hist",1943,12
1944-01-31,9340.53877127125,-5000,7191.358,85.053024,5367.513,"Summer_Hist",1944,1
1944-02-29,28491.2299128887,-3456.89655172414,5367.513,66.9286,1347.8129,"Summer_Hist",1944,2
1944-03-31,18913.1972506869,-3905,1347.8129,65.44215,1213.5883,"Summer_Hist",1944,3
1944-04-30,11568.75,-1901.2560921679,1213.5883,73.177765,3123.6458,"Summer_Hist",1944,4
1944-05-31,9556.37331142591,-1048.00003444894,3123.6458,78.727615,5911.5376,"Summer_Hist",1944,5
1944-06-30,7100,-4400,5911.5376,82.27396,7953.739,"Summer_Hist",1944,6
1944-07-31,5000,-4798.89894091663,7953.739,86.71861,6224.3696,"Summer_Hist",1944,7
